outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_4;men;2955454;41497158.4769783;22307;968;2340.95519874243;12;6.18211904353141;3.50967824886649;10.8894870578912
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_5;men;2955454;41497158.4769783;22307;742;2775.28063477806;5;4.16025387476997;1.73103845859285;9.99845625417699
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_6;men;2955454;41497158.4769783;22307;440;1604.28600943185;;;;
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_7;men;2955454;41497158.4769783;22307;296;2070.17835915863;;;;
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_basic_confounders;men;2955454;41497158.4769783;22307;1359;10720.1383373198;97;16.1789610891764;13.2487235458863;19.7572831087083
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_kessler_prev_interactions;men;2955454;41497158.4769783;22307;1359;10720.1383373198;97;6.77981421730879;5.54925184950408;8.28325728725581
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_kessler_prev;men;2955454;41497158.4769783;22307;1359;10720.1383373198;97;7.26154706145676;5.94439854391886;8.87054684105836
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_1;persons;5932569;83501391.1539472;29996;18695;9026.68619059236;211;58.2896239107841;50.8361859099589;66.8358610081138
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_2;persons;5932569;83501391.1539472;29996;18340;8878.06808892882;55;16.7077786766895;12.81465318145;21.7836459837498
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_3;persons;5932569;83501391.1539472;29996;18319;17124.0343214313;45;8.03997842717431;5.99724221762784;10.7784963094248
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_4;persons;5932569;83501391.1539472;29996;18449;45792.738146568;62;6.0424133898699;4.70476663323801;7.76037632050433
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_5;persons;5932569;83501391.1539472;29996;14592;58089.3391346659;36;5.36011644682157;3.86033376691705;7.44258140829935
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_6;persons;5932569;83501391.1539472;29996;9698;37007.5808743171;8;3.28583991124462;1.64131225368112;6.57811692937358
D81;Risk of Developmental disorders;expo_D51;Eating disorders;time_after_expo_7;persons;5932569;83501391.1539472;29996;6210;35242.7378022309;10;8.07015831653831;4.33486340401893;15.024107840079
D81;Risk of Developmental disorders;expo_D51;Eating disorders;kessler_prev_interactions;persons;5932569;83501391.1539472;29996;23251;211161.184558734;427;5.71876401071622;5.18288474785106;6.31004998207282
D81;Risk of Developmental disorders;expo_D51;Eating disorders;basic_confounders;persons;5932569;83501391.1539472;29996;23251;211161.184558734;427;12.9611328711342;11.7527990906485;14.2936983783602
D81;Risk of Developmental disorders;expo_D51;Eating disorders;kessler_prev;persons;5932569;83501391.1539472;29996;23251;211161.184558734;427;5.96035772351452;5.40222087134865;6.57615914607918
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_1;women;2977115;42004232.676969;7689;17579;8513.81711743908;148;49.7200066305348;42.2311317479739;58.5368887126504
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_2;women;2977115;42004232.676969;7689;17311;8385.74932255409;46;16.988582486868;12.7091773757447;22.7089390902615
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_3;women;2977115;42004232.676969;7689;17325;16199.7840257505;38;8.30206268340135;6.03380050358743;11.4230234755269
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_4;women;2977115;42004232.676969;7689;17481;43451.7829478256;50;5.99062291974461;4.5333236081374;7.91639116654956
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_5;women;2977115;42004232.676969;7689;13850;55314.0584998879;31;5.60418701714795;3.934028884432;7.98339642280085
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_6;women;2977115;42004232.676969;7689;9258;35403.2948648852;7;3.39918263074945;1.61838722396488;7.13947959183809
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_time_after_expo_7;women;2977115;42004232.676969;7689;5914;33172.5594430723;10;9.67248541782224;5.1942374933114;18.0116858881514
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_basic_confounders;women;2977115;42004232.676969;7689;21892;200441.046221415;330;12.2108402219312;10.9233030655651;13.6501402579934
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_kessler_prev_interactions;women;2977115;42004232.676969;7689;21892;200441.046221415;330;5.4558127503407;4.87822208891767;6.1017912313591
D81;Risk of Developmental disorders;expo_D51;Eating disorders;sex_kessler_prev;women;2977115;42004232.676969;7689;21892;200441.046221415;330;5.64818356190441;5.0505814463563;6.31649600898579
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_1;men;2926864;40968885.2932352;21911;19603;9483.68142617556;122;46.2410300368753;38.6590456912493;55.3100269455231
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_2;men;2926864;40968885.2932352;21911;19560;9480.62728497643;28;11.591843450884;7.99685641867237;16.8029570064622
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_3;men;2926864;40968885.2932352;21911;20126;18902.9533722584;45;10.6284758485569;7.92596460329097;14.2524606804898
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_4;men;2926864;40968885.2932352;21911;22553;55984.9399056817;83;8.82303839566231;7.1000865737894;10.9640925814492
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_5;men;2926864;40968885.2932352;21911;21572;85658.9923497269;92;9.91370357981308;8.05545659577318;12.2006142668522
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_6;men;2926864;40968885.2932352;21911;19053;70721.1293060859;61;12.4395647654646;9.64142733957775;16.0497783268018
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_7;men;2926864;40968885.2932352;21911;29323;288760.998435512;62;8.10670421334891;6.27087249708705;10.4799855575531
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_basic_confounders;men;2926864;40968885.2932352;21911;47877;538993.322080417;493;12.4112733410448;11.3016942998571;13.6297887607947
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;men;2926864;40968885.2932352;21911;47877;538993.322080417;493;2.47052532447509;2.24796072499024;2.71512545171323
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_kessler_prev;men;2926864;40968885.2932352;21911;47877;538993.322080417;493;2.5512328680517;2.32168537739435;2.80347596207553
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_1;persons;5865712;82285121.2217424;29463;57822;28034.5612953791;244;45.731255869597;40.2519723015822;51.956404713325
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_2;persons;5865712;82285121.2217424;29463;57581;27907.6828130848;58;11.9978431963923;9.26485809758622;15.537015229917
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_3;persons;5865712;82285121.2217424;29463;58772;55072.7170147467;93;11.2081399996134;9.13190709385852;13.7564257892438
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_4;persons;5865712;82285121.2217424;29463;64313;158770.761509095;172;9.87858714484327;8.48287968589415;11.5039335216006
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_5;persons;5865712;82285121.2217424;29463;60022;237415.786892732;185;11.5130894368828;9.92475854474895;13.3556124095124
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_6;persons;5865712;82285121.2217424;29463;51768;192852.240070365;106;13.1808233925187;10.8433549906193;16.0221726075617
D81;Risk of Developmental disorders;expo_D61;Personality disorders;time_after_expo_7;persons;5865712;82285121.2217424;29463;73649;727377.367168203;102;8.93423922954695;7.28671812495991;10.9542635301561
D81;Risk of Developmental disorders;expo_D61;Personality disorders;kessler_prev_interactions;persons;5865712;82285121.2217424;29463;128037;1427431.11676361;960;2.26460730810743;2.11057830717279;2.42987727226446
D81;Risk of Developmental disorders;expo_D61;Personality disorders;basic_confounders;persons;5865712;82285121.2217424;29463;128037;1427431.11676361;960;13.6794964184496;12.759548647961;14.6657712921748
D81;Risk of Developmental disorders;expo_D61;Personality disorders;kessler_prev;persons;5865712;82285121.2217424;29463;128037;1427431.11676361;960;2.26452752739731;2.10977158640916;2.4306351243777
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_1;women;2938848;41316235.9285072;7552;38219;18550.8798692035;122;45.4010485229602;37.9267803065803;54.3482781908212
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_2;women;2938848;41316235.9285072;7552;38021;18427.0555281084;30;12.4493598012222;8.69331541595599;17.8282452717428
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_3;women;2938848;41316235.9285072;7552;38646;36169.7636424883;48;11.8551289888233;8.91839493972008;15.7588988031573
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_4;women;2938848;41316235.9285072;7552;41760;102785.821603414;89;11.1544798780746;9.03577200115263;13.7699823915987
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_5;women;2938848;41316235.9285072;7552;38450;151756.794543005;93;13.7164206130663;11.1493680460828;16.8745164440643
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_6;women;2938848;41316235.9285072;7552;32715;122131.110764279;45;14.3103764499883;10.6451910641081;19.2375010375201
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_time_after_expo_7;women;2938848;41316235.9285072;7552;44326;438616.368732691;40;10.5746793187028;7.70491126214817;14.5133199966568
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_basic_confounders;women;2938848;41316235.9285072;7552;80160;888437.794683189;467;15.3380013905022;13.9261598255284;16.8929762118483
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;women;2938848;41316235.9285072;7552;80160;888437.794683189;467;2.07772584120414;1.88497567183431;2.29018588181912
D81;Risk of Developmental disorders;expo_D61;Personality disorders;sex_kessler_prev;women;2938848;41316235.9285072;7552;80160;888437.794683189;467;2.01447321609261;1.82623608361367;2.22211266920349
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_1;men;2953086;41415475.4994126;21249;8620;3941.21022142745;591;134.362329185172;123.803109170375;145.822149581237
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_2;men;2953086;41415475.4994126;21249;7986;3868.44637323153;27;6.34821137500699;4.35232225905667;9.25937586030286
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_3;men;2953086;41415475.4994126;21249;7955;7504.64377573173;71;8.91314006757127;7.06022046837714;11.2523491610462
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_4;men;2953086;41415475.4994126;21249;8269;20753.9604910548;147;7.52467258959505;6.39699439477442;8.85114072115734
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_5;men;2953086;41415475.4994126;21249;6859;25875.1880679692;178;10.399801297966;8.97040793311823;12.0569619401444
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_6;men;2953086;41415475.4994126;21249;3988;14472.1924545251;81;17.3317018249572;13.9267120983455;21.5691891975645
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_7;men;2953086;41415475.4994126;21249;2611;15987.4745190509;60;42.6836823146569;33.0830267160829;55.0704369214459
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_basic_confounders;men;2953086;41415475.4994126;21249;11098;92403.1159029907;1155;19.5551152143422;18.4243569351565;20.75527153496
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;men;2953086;41415475.4994126;21249;11098;92403.1159029907;1155;6.62172228493749;6.22953493726498;7.03860022624554
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_kessler_prev;men;2953086;41415475.4994126;21249;11098;92403.1159029907;1155;6.72637994015329;6.32823944542389;7.14956940069861
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_1;persons;5932643;83549634.5366074;28838;14817;6848.8744863571;808;151.558577441722;141.301876243681;162.559783399802
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_2;persons;5932643;83549634.5366074;28838;13878;6712.97700426678;39;7.59499896671751;5.54773795034663;10.3977530699401
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_3;persons;5932643;83549634.5366074;28838;13811;13025.621940265;98;10.2607188434216;8.41418984728106;12.5124763161562
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_4;persons;5932643;83549634.5366074;28838;14408;35766.6610000749;203;8.80633280850948;7.66934740627174;10.1118769858843
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_5;persons;5932643;83549634.5366074;28838;11898;44703.4836215287;241;12.0537666963543;10.6141076227026;13.6886959068863
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_6;persons;5932643;83549634.5366074;28838;6912;25539.2879781422;107;19.2147766458152;15.8826069461416;23.2460352888263
D81;Risk of Developmental disorders;expo_D70;Mental retardation;time_after_expo_7;persons;5932643;83549634.5366074;28838;4788;30320.8958679543;89;50.6906106922516;41.0962845025291;62.5248253816056
D81;Risk of Developmental disorders;expo_D70;Mental retardation;kessler_prev_interactions;persons;5932643;83549634.5366074;28838;19412;162917.801898589;1585;7.36635491699375;6.98816566096549;7.76501121978566
D81;Risk of Developmental disorders;expo_D70;Mental retardation;basic_confounders;persons;5932643;83549634.5366074;28838;19412;162917.801898589;1585;22.6406281932111;21.5138411767922;23.826430657868
D81;Risk of Developmental disorders;expo_D70;Mental retardation;kessler_prev;persons;5932643;83549634.5366074;28838;19412;162917.801898589;1585;7.55915188972842;7.17144841520347;7.96781542356859
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_1;women;2979557;42134159.0371948;7589;6197;2907.66426492965;217;229.325341374431;200.348516844526;262.49314457022
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_2;women;2979557;42134159.0371948;7589;5892;2844.53063103526;12;13.4074590820491;7.61054241892839;23.6198616526643
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_3;women;2979557;42134159.0371948;7589;5856;5520.97816453328;27;16.760134163433;11.4854363236147;24.4572421335639
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_4;women;2979557;42134159.0371948;7589;6139;15012.7005090202;56;15.6283457390549;12.0144285751744;20.3293222820536
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_5;women;2979557;42134159.0371948;7589;5039;18828.2955535595;63;21.5072094030895;16.780970380631;27.5645594871103
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_6;women;2979557;42134159.0371948;7589;2924;11067.0955236171;26;28.8712502806796;19.6388675006355;42.4438472708606
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_time_after_expo_7;women;2979557;42134159.0371948;7589;2177;14333.4213489034;29;82.9779574803445;57.5594936212995;119.621299535929
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_basic_confounders;women;2979557;42134159.0371948;7589;8314;70514.6859955983;430;38.5386486962016;34.9606816456583;42.4827941967112
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;women;2979557;42134159.0371948;7589;8314;70514.6859955983;430;10.4640199369229;9.48222167237008;11.547474529031
D81;Risk of Developmental disorders;expo_D70;Mental retardation;sex_kessler_prev;women;2979557;42134159.0371948;7589;8314;70514.6859955983;430;11.1853624564454;10.1378728051875;12.3410833501519
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_1;men;2947185;41124632.848841;16919;43341;19837.7636001109;2991;114.348922774468;109.905240038652;118.97227225092
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_2;men;2947185;41124632.848841;16919;39360;19032.4991316715;274;11.1572900454816;9.89922166148416;12.5752433288114
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_3;men;2947185;41124632.848841;16919;38170;35833.7154652295;390;8.71849821466576;7.88283200749748;9.64275415825602
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_4;men;2947185;41124632.848841;16919;36660;89470.4433640246;759;7.31723482164979;6.7992471739878;7.87468436799917
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_5;men;2947185;41124632.848841;16919;26750;92683.0049928891;735;8.49474553503379;7.88042630934404;9.15695406216966
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_6;men;2947185;41124632.848841;16919;13628;48901.4770416949;203;8.91518765100075;7.74928688146763;10.2565012843483
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_7;men;2947185;41124632.848841;16919;9789;77486.8628789583;133;11.8200140424289;9.93858196435683;14.0576122895877
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_basic_confounders;men;2947185;41124632.848841;16919;51423;383245.766474579;5485;17.7760154136247;17.2222536693778;18.3475827293885
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_kessler_prev_interactions;men;2947185;41124632.848841;16919;51423;383245.766474579;5485;13.1199726642993;12.6961238552971;13.55797128902
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_kessler_prev;men;2947185;41124632.848841;16919;51423;383245.766474579;5485;13.3004876504112;12.8720657960116;13.7431686989631
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_1;persons;5924401;83126134.2709412;23100;68377;31576.790493116;3996;129.904075848358;125.500796562946;134.46184712901
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_2;persons;5924401;83126134.2709412;23100;62458;30164.3738977468;366;12.7318394578787;11.4789844299525;14.1214353038257
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_3;persons;5924401;83126134.2709412;23100;60179;56255.4542106447;541;10.4235315578157;9.56735940688743;11.3563215842571
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_4;persons;5924401;83126134.2709412;23100;57033;136935.984467401;1048;8.86951929165483;8.32981370522048;9.44419350167867
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_5;persons;5924401;83126134.2709412;23100;40185;137173.943723333;936;9.62838397305868;9.00618564149292;10.2935672906345
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_6;persons;5924401;83126134.2709412;23100;20221;72428.0023130476;266;10.1593117630642;8.98495018922717;11.4871661306351
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;time_after_expo_7;persons;5924401;83126134.2709412;23100;14987;121883.518459466;170;12.9446373741599;11.097806531627;15.098806802134
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;kessler_prev_interactions;persons;5924401;83126134.2709412;23100;80859;586418.067564755;7323;14.1606727821419;13.7507893114509;14.582774057625
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;basic_confounders;persons;5924401;83126134.2709412;23100;80859;586418.067564755;7323;20.8592709646548;20.285414231102;21.4493616063198
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;kessler_prev;persons;5924401;83126134.2709412;23100;80859;586418.067564755;7323;14.3703721865131;13.955976877135;14.7970721503017
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_1;women;2977216;42001501.4221002;6181;25036;11739.0268930051;1005;197.126982046013;184.330858866135;210.811403416665
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_2;women;2977216;42001501.4221002;6181;23098;11131.8747660753;92;19.7454305495802;16.0692360552212;24.2626361482577
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_3;women;2977216;42001501.4221002;6181;22009;20421.7387454152;151;18.7625994985597;15.9619456766906;22.054650922502
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_4;women;2977216;42001501.4221002;6181;20373;47465.5411033763;289;17.5590133628045;15.5993508643527;19.7648577146702
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_5;women;2977216;42001501.4221002;6181;13435;44490.9387304442;201;16.7618588699731;14.5568084462819;19.3009280718162
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_6;women;2977216;42001501.4221002;6181;6593;23526.5252713527;63;17.4685758312229;13.618431627706;22.4072161841581
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_time_after_expo_7;women;2977216;42001501.4221002;6181;5198;44396.6555805077;37;18.3655678679559;13.2761595354217;25.4059980382559
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_basic_confounders;women;2977216;42001501.4221002;6181;29436;203172.301090176;1838;37.1164437804436;35.2060610182242;39.1304894402616
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_kessler_prev_interactions;women;2977216;42001501.4221002;6181;29436;203172.301090176;1838;18.4489157163857;17.4599166818217;19.4939355847367
D81;Risk of Developmental disorders;expo_D91;Behavioral disorders;sex_kessler_prev;women;2977216;42001501.4221002;6181;29436;203172.301090176;1838;18.7899227088962;17.7841847944889;19.8525374925086
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_1;men;2939516;41046965.0682556;47025;35541;16126.7180083934;36;58.6042605751154;42.122264925604;81.5354863662232
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_2;men;2939516;41046965.0682556;47025;31116;14388.5407365821;6;10.5531479573797;4.73460777759736;23.5223142109699
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_3;men;2939516;41046965.0682556;47025;28672;24852.3543079572;10;9.78490801313431;5.25595700006116;18.2163637990923
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_4;men;2939516;41046965.0682556;47025;24527;48997.9224043717;22;9.64128597864687;6.33542210050338;14.6721708273655
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_5;men;2939516;41046965.0682556;47025;12567;35446.1337150985;16;8.20541580266785;5.01895523400822;13.414913135398
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_6;men;2939516;41046965.0682556;47025;5433;16829.5138034284;6;7.28405053754803;3.26719944228562;16.2394102872509
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_7;men;2939516;41046965.0682556;47025;5241;37510.1781271054;3;4.13018665141939;1.32803721725306;12.8448522028976
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_basic_confounders;men;2939516;41046965.0682556;47025;44434;194151.361102937;99;12.3817584902438;10.1221156254346;15.1458399591382
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_kessler_prev_interactions;men;2939516;41046965.0682556;47025;44434;194151.361102937;99;2.01152045221587;1.64642894627575;2.45757008757369
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_kessler_prev;men;2939516;41046965.0682556;47025;44434;194151.361102937;99;1.36776308401133;1.11753287167536;1.6740231105503
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_1;persons;5903134;82794010.3810861;73070;86362;39748.1012406098;57;61.759530272734;47.282450188017;80.6692454460705
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_2;persons;5903134;82794010.3810861;73070;77517;36131.7816153904;8;9.34846351639828;4.66236542314616;18.7445131785609
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_3;persons;5903134;82794010.3810861;73070;72540;63524.6766524441;12;7.81380780427438;4.4231109236721;13.8037669540176
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_4;persons;5903134;82794010.3810861;73070;63572;129584.862991242;42;12.2986942720568;9.04255657172483;16.7273358588092
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_5;persons;5903134;82794010.3810861;73070;33404;90970.9943783219;29;10.0629684932874;6.97103255427716;14.5263035437647
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_6;persons;5903134;82794010.3810861;73070;12543;36602.6642263643;11;9.09643610500098;5.02638407814575;16.4621621678561
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;time_after_expo_7;persons;5903134;82794010.3810861;73070;11547;87490.5573770493;10;8.29609481612956;4.43755365172711;15.5097142704798
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;kessler_prev_interactions;persons;5903134;82794010.3810861;73070;108232;484053.638481422;169;2.38131793828673;2.03675325277365;2.78417383916478
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;basic_confounders;persons;5903134;82794010.3810861;73070;108232;484053.638481422;169;13.9900015574034;11.9190711652748;16.4207546764519
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;kessler_prev;persons;5903134;82794010.3810861;73070;108232;484053.638481422;169;1.7025445055635;1.45464334030684;1.99269313178378
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_1;women;2963618;41747045.3128304;26045;50821;23621.3832322164;21;69.8902391997005;45.0910737368494;108.32843688527
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_2;women;2963618;41747045.3128304;26045;46401;21743.2408788083;;;;
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_3;women;2963618;41747045.3128304;26045;43868;38672.3223444869;;;;
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_4;women;2963618;41747045.3128304;26045;39045;80586.9405868704;20;18.0658732001112;11.5445728237958;28.2709269077301
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_5;women;2963618;41747045.3128304;26045;20837;55524.8606632234;13;14.1857820652785;8.19317157231858;24.5614791570425
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_6;women;2963618;41747045.3128304;26045;7110;19773.1504229359;5;13.0726374308672;5.43019023067888;31.4710612592193
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_time_after_expo_7;women;2963618;41747045.3128304;26045;6306;49980.3792499439;7;14.8284124422783;7.02823059431405;31.2855152669865
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_basic_confounders;women;2963618;41747045.3128304;26045;63798;289902.277378485;70;17.5238235350558;13.6663793054086;22.4700620716887
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_kessler_prev_interactions;women;2963618;41747045.3128304;26045;63798;289902.277378485;70;3.2643230308833;2.56204320070286;4.15910428326574
D91;Risk of Behavioral disorders;expo_D00;Organic disorders;sex_kessler_prev;women;2963618;41747045.3128304;26045;63798;289902.277378485;70;2.61943501136184;2.05815904055927;3.3337753028472
D91;Risk of Behavioral disorders;expo_D10;Substance abuse;sex_time_after_expo_1;men;2908789;40452009.9462344;43622;43311;20330.7675242356;1258;116.50615450739;110.025417500153;123.368621055957
D91;Risk of Behavioral disorders;expo_D10;Substance abuse;sex_time_after_expo_2;men;2908789;40452009.9462344;43622;41649;20044.450931956;227;23.0067488235798;20.1820272107675;26.2268247834338
D91;Risk of Behavioral disorders;expo_D10;Substance abuse;sex_time_after_expo_3;men;2908789;40452009.9462344;43622;42216;39267.5455049031;309;17.7116780702109;15.8246966823161;19.8236684317211
